isin,name,ticker,sector,geography,5y_sharpe
16726,Simulated Security 16726,B,Technology,Canada,4.168135452
16727,Simulated Security 16727,A,Financials,United States,3.382073297
16728,Simulated Security 16728,WAN,Technology,Canada,-1.199386892
16729,Simulated Security 16729,A,Industrials,Canada,-1.123033194
16730,Simulated Security 16730,NOLV,Industrials,Canada,-0.886621284
16731,Simulated Security 16731,OLVI,Industrials,United States,-2.308667871
16732,Simulated Security 16732,LVI,Financials,Canada,1.036838545
16733,Simulated Security 16733,V,Industrials,United States,0.476235095
16734,Simulated Security 16734,IDB,Technology,United States,-1.80428212
16735,Simulated Security 16735,D,Technology,Canada,5.29470318
16736,Simulated Security 16736,B,Financials,United States,3.17584473
16737,Simulated Security 16737,TFOE,Technology,Canada,-2.079585915
16738,Simulated Security 16738,FO,Industrials,United States,0.750335624
16739,Simulated Security 16739,OEBR,Technology,United States,-1.480982725
16740,Simulated Security 16740,EB,Technology,Canada,2.860914073
16741,Simulated Security 16741,B,Financials,United States,3.547532415
16742,Simulated Security 16742,REX,Technology,United States,0.26547229
16743,Simulated Security 16743,EX,Financials,United States,4.009292979
16744,Simulated Security 16744,XY,Technology,Canada,5.224989628
16745,Simulated Security 16745,Y,Industrials,United States,2.413907415
16746,Simulated Security 16746,MDYB,Technology,Canada,-0.600313857
16747,Simulated Security 16747,D,Industrials,United States,1.180699446
16748,Simulated Security 16748,YBI,Technology,Canada,-0.946234762
16749,Simulated Security 16749,B,Industrials,Canada,7.158090266
16750,Simulated Security 16750,IOQ,Industrials,United States,10.56384606
16751,Simulated Security 16751,OQQF,Financials,Canada,-0.82781965
16752,Simulated Security 16752,QQ,Financials,United States,-0.313771682
16753,Simulated Security 16753,QFN,Technology,Canada,2.371845131
16754,Simulated Security 16754,FN,Industrials,Canada,-1.385825632
16755,Simulated Security 16755,NVWQ,Financials,United States,4.906523386
16756,Simulated Security 16756,VWQ,Financials,United States,-1.831256362
16757,Simulated Security 16757,W,Financials,United States,-0.858136374
16758,Simulated Security 16758,QR,Financials,United States,-0.857963169
16759,Simulated Security 16759,R,Technology,Canada,-1.464426579
16760,Simulated Security 16760,D,Industrials,Canada,1.891277805
16761,Simulated Security 16761,LOU,Industrials,Canada,0.756698956
16762,Simulated Security 16762,OUWQ,Financials,United States,1.851239474
16763,Simulated Security 16763,UWQR,Financials,Canada,15.82510704
16764,Simulated Security 16764,WQ,Financials,United States,15.38488282
16765,Simulated Security 16765,QRNL,Financials,Canada,-1.263776062
16766,Simulated Security 16766,R,Industrials,Canada,-0.981817214
16767,Simulated Security 16767,NLIA,Industrials,Canada,-0.330587488
16768,Simulated Security 16768,LIA,Industrials,United States,-2.007866897
16769,Simulated Security 16769,IAH,Technology,United States,7.251796526
16770,Simulated Security 16770,A,Technology,United States,7.854551275
16771,Simulated Security 16771,HV,Financials,United States,2.76473044
16772,Simulated Security 16772,V,Technology,Canada,-0.485482083
16773,Simulated Security 16773,FK,Industrials,Canada,-1.84503816
16774,Simulated Security 16774,KYQ,Financials,Canada,-2.293058608
16775,Simulated Security 16775,YQII,Financials,Canada,58.59640399
16776,Simulated Security 16776,QIIW,Industrials,Canada,6.19184864
16777,Simulated Security 16777,IIW,Industrials,Canada,0.690893166
16778,Simulated Security 16778,IWM,Financials,Canada,-1.986627635
16779,Simulated Security 16779,WMN,Industrials,Canada,3.786679398
16780,Simulated Security 16780,MNSS,Industrials,Canada,3.101548327
16781,Simulated Security 16781,NSSC,Financials,Canada,12.3473652
16782,Simulated Security 16782,SSC,Financials,United States,2.003962517
16783,Simulated Security 16783,SCY,Technology,United States,3.2852327
16784,Simulated Security 16784,C,Technology,United States,7.434867938
16785,Simulated Security 16785,YZ,Financials,Canada,-1.339926763
16786,Simulated Security 16786,Z,Industrials,Canada,0.669271533
16787,Simulated Security 16787,OOZZ,Industrials,United States,7.776329509
16788,Simulated Security 16788,OZZT,Technology,Canada,1.936058832
16789,Simulated Security 16789,Z,Industrials,Canada,-1.494014363
16790,Simulated Security 16790,ZTO,Financials,Canada,-1.274001632
16791,Simulated Security 16791,TOTK,Industrials,United States,0.975990155
16792,Simulated Security 16792,OTKX,Financials,Canada,0.513671089
16793,Simulated Security 16793,T,Industrials,Canada,-1.391538876
16794,Simulated Security 16794,KXW,Financials,Canada,-0.936983965
16795,Simulated Security 16795,XWBQ,Financials,United States,-1.414346454
16796,Simulated Security 16796,WBQ,Technology,United States,13.35176075
16797,Simulated Security 16797,B,Financials,Canada,-1.437282739
16798,Simulated Security 16798,Q,Industrials,Canada,-1.237026974
16799,Simulated Security 16799,OOZP,Industrials,United States,10.25971953
16800,Simulated Security 16800,OZPI,Technology,Canada,1.604680681
16801,Simulated Security 16801,Z,Industrials,Canada,-1.242689519
16802,Simulated Security 16802,PIJE,Industrials,Canada,-1.099456508
16803,Simulated Security 16803,IJE,Industrials,United States,2.747514878
16804,Simulated Security 16804,JEN,Technology,Canada,-1.005984822
16805,Simulated Security 16805,EN,Industrials,Canada,-1.201452449
16806,Simulated Security 16806,NKWK,Industrials,United States,-1.341861503
16807,Simulated Security 16807,KWK,Financials,Canada,-0.993577648
16808,Simulated Security 16808,WK,Industrials,United States,-1.551270117
16809,Simulated Security 16809,KZV,Financials,Canada,0.27224594
16810,Simulated Security 16810,ZV,Financials,United States,-1.613187684
16811,Simulated Security 16811,VCG,Technology,United States,8.896147127
16812,Simulated Security 16812,C,Technology,Canada,9.780913594
16813,Simulated Security 16813,GS,Financials,Canada,5.61907497
16814,Simulated Security 16814,SIK,Industrials,Canada,12.51675267
16815,Simulated Security 16815,IKZ,Industrials,Canada,7.734977023
16816,Simulated Security 16816,KZN,Industrials,Canada,0.337153076
16817,Simulated Security 16817,ZNHE,Industrials,United States,-1.388710264
16818,Simulated Security 16818,NHEF,Technology,United States,6.190509553
16819,Simulated Security 16819,HE,Technology,United States,1.111665438
16820,Simulated Security 16820,EF,Technology,United States,0.943527136
16821,Simulated Security 16821,FE,Technology,United States,-0.793382251
16822,Simulated Security 16822,ET,Financials,United States,3.507143283
16823,Simulated Security 16823,T,Technology,United States,4.544120823
16824,Simulated Security 16824,HX,Financials,United States,6.476645727
16825,Simulated Security 16825,XA,Technology,United States,-0.627211689
16826,Simulated Security 16826,A,Technology,United States,-1.29653974
16827,Simulated Security 16827,C,Technology,United States,-1.329726567
16828,Simulated Security 16828,GU,Financials,Canada,-0.475444695
16829,Simulated Security 16829,U,Financials,Canada,1.981464042
16830,Simulated Security 16830,VLAS,Industrials,United States,-1.147928524
16831,Simulated Security 16831,LAS,Technology,Canada,4.919501552
16832,Simulated Security 16832,A,Financials,United States,0.591599558
16833,Simulated Security 16833,SRD,Financials,United States,-2.133803865
16834,Simulated Security 16834,RD,Technology,Canada,0.741697811
16835,Simulated Security 16835,D,Industrials,Canada,4.183671557
16836,Simulated Security 16836,OKAS,Industrials,United States,0.727310655
16837,Simulated Security 16837,KAS,Technology,Canada,-0.610350338
16838,Simulated Security 16838,A,Financials,Canada,9.975443965
16839,Simulated Security 16839,SKBU,Industrials,United States,-1.021743587
16840,Simulated Security 16840,KBU,Technology,Canada,4.154267963
16841,Simulated Security 16841,B,Financials,Canada,1.37848795
16842,Simulated Security 16842,UKXG,Industrials,Canada,5.96074012
16843,Simulated Security 16843,KXG,Financials,United States,-1.393713272
16844,Simulated Security 16844,XGIM,Technology,Canada,4.145858237
16845,Simulated Security 16845,GI,Industrials,Canada,4.707375964
16846,Simulated Security 16846,IMS,Industrials,Canada,1.860929862
16847,Simulated Security 16847,MSAP,Financials,United States,-2.084021728
16848,Simulated Security 16848,SAP,Technology,Canada,1.131474201
16849,Simulated Security 16849,A,Industrials,Canada,0.490970102
16850,Simulated Security 16850,POMR,Industrials,Canada,0.513604716
16851,Simulated Security 16851,OMRG,Industrials,Canada,73.8282445
16852,Simulated Security 16852,MRGM,Financials,United States,1.614688102
16853,Simulated Security 16853,RGMP,Technology,Canada,-1.006958212
16854,Simulated Security 16854,GM,Industrials,Canada,1.064895018
16855,Simulated Security 16855,MPWK,Industrials,United States,1.431303088
16856,Simulated Security 16856,PWKW,Financials,Canada,-1.401828846
16857,Simulated Security 16857,W,Industrials,United States,0.441222265
16858,Simulated Security 16858,KWO,Financials,Canada,2.110735067
16859,Simulated Security 16859,W,Industrials,Canada,-1.140779719
16860,Simulated Security 16860,OQWL,Financials,Canada,4.109339654
16861,Simulated Security 16861,QWLJ,Financials,Canada,-2.093582782
16862,Simulated Security 16862,WLJJ,Industrials,Canada,-1.54745355
16863,Simulated Security 16863,LJJ,Industrials,Canada,-0.764438993
16864,Simulated Security 16864,JJZ,Industrials,Canada,-1.406297544
16865,Simulated Security 16865,JZT,Industrials,Canada,0.915802326
16866,Simulated Security 16866,ZTA,Financials,United States,-1.437482713
16867,Simulated Security 16867,TAWZ,Technology,Canada,-0.729483274
16868,Simulated Security 16868,A,Financials,Canada,6.564039857
16869,Simulated Security 16869,WZF,Industrials,United States,33.70599549
16870,Simulated Security 16870,ZFG,Technology,United States,-0.963709582
16871,Simulated Security 16871,FG,Technology,Canada,1.906501013
16872,Simulated Security 16872,GK,Industrials,United States,0.155912981
16873,Simulated Security 16873,KHC,Technology,United States,3.047983421
16874,Simulated Security 16874,HC,Technology,Canada,4.946855018
16875,Simulated Security 16875,C,Industrials,United States,4.929393601
16876,Simulated Security 16876,ZYH,Technology,United States,-1.098787075
16877,Simulated Security 16877,Y,Technology,Canada,-1.661112913
16878,Simulated Security 16878,HZ,Financials,Canada,-1.914761809
16879,Simulated Security 16879,ZPIV,Industrials,Canada,40.2551996
16880,Simulated Security 16880,PIVM,Industrials,United States,-1.059453208
16881,Simulated Security 16881,IVM,Financials,Canada,4.635298281
16882,Simulated Security 16882,V,Industrials,Canada,-1.670745623
16883,Simulated Security 16883,MJYW,Industrials,United States,-1.119327814
16884,Simulated Security 16884,JYW,Technology,Canada,8.097527944
16885,Simulated Security 16885,Y,Financials,Canada,5.827815856
16886,Simulated Security 16886,WMM,Industrials,Canada,0.87234814
16887,Simulated Security 16887,MMHO,Industrials,United States,-0.567674201
16888,Simulated Security 16888,MHOY,Technology,Canada,0.473356304
16889,Simulated Security 16889,HO,Industrials,United States,5.602567212
16890,Simulated Security 16890,OYZQ,Financials,Canada,6.01710466
16891,Simulated Security 16891,YZ,Industrials,United States,-1.213866197
16892,Simulated Security 16892,ZQJX,Financials,Canada,3.659596075
16893,Simulated Security 16893,QJ,Industrials,Canada,1.058566022
16894,Simulated Security 16894,JXN,Financials,Canada,-0.806343591
16895,Simulated Security 16895,XNWT,Industrials,Canada,10.19129105
16896,Simulated Security 16896,NWTF,Financials,United States,32.62617258
16897,Simulated Security 16897,WTF,Financials,United States,-1.206209846
16898,Simulated Security 16898,T,Technology,Canada,2.331662489
16899,Simulated Security 16899,FO,Industrials,Canada,2.090295693
16900,Simulated Security 16900,OYFZ,Industrials,United States,-2.282454484
16901,Simulated Security 16901,YFZ,Technology,Canada,-0.963213635
16902,Simulated Security 16902,FZ,Industrials,United States,7.446610258
16903,Simulated Security 16903,ZSP,Financials,Canada,3.939047297
16904,Simulated Security 16904,SP,Industrials,Canada,4.162642605
16905,Simulated Security 16905,PJSM,Industrials,United States,-0.899277813
16906,Simulated Security 16906,JSM,Financials,Canada,3.932939794
16907,Simulated Security 16907,SM,Industrials,Canada,5.996310887
16908,Simulated Security 16908,MMTX,Industrials,United States,-0.274948421
16909,Simulated Security 16909,MTXT,Financials,United States,-1.079278052
16910,Simulated Security 16910,T,Financials,Canada,-0.438955031
16911,Simulated Security 16911,XT,Financials,United States,-0.611979347
16912,Simulated Security 16912,TEOL,Technology,Canada,-0.863003091
16913,Simulated Security 16913,EO,Industrials,Canada,-0.927506123
16914,Simulated Security 16914,OLVS,Industrials,Canada,19.90085687
16915,Simulated Security 16915,LVS,Financials,United States,5.720827178
16916,Simulated Security 16916,VSFT,Financials,United States,-0.579796301
16917,Simulated Security 16917,S,Technology,Canada,18.10466404
16918,Simulated Security 16918,FT,Financials,United States,7.16031924
16919,Simulated Security 16919,TBZG,Technology,United States,-1.242822893
16920,Simulated Security 16920,B,Technology,United States,-2.51212799
16921,Simulated Security 16921,ZG,Technology,Canada,11.45557815
16922,Simulated Security 16922,GP,Industrials,United States,-1.225184929
16923,Simulated Security 16923,PVQF,Financials,Canada,46.88541784
16924,Simulated Security 16924,V,Financials,United States,17.83918306
16925,Simulated Security 16925,QFLG,Technology,Canada,-0.672111202
16926,Simulated Security 16926,FL,Industrials,United States,7.716880159
16927,Simulated Security 16927,LGM,Technology,Canada,6.183684022
16928,Simulated Security 16928,GM,Industrials,Canada,-3.040995017
16929,Simulated Security 16929,MLRS,Industrials,United States,-1.643155833
16930,Simulated Security 16930,LRS,Financials,Canada,4.719909678
16931,Simulated Security 16931,R,Financials,Canada,36.28027863
16932,Simulated Security 16932,SPU,Industrials,Canada,-1.140114885
